,edit_count,sentiment,neg_sentiment
2011-10-02,3.3,-0.12778379769826193,0.4482748538011696
2011-10-03,3.2,-0.1141568414208385,0.42605263157894735
2011-10-04,3.2,-0.11541735051444099,0.42605263157894735
2011-10-05,3.3,-0.10072494515151706,0.417719298245614
2011-10-06,3.3333333333333335,-0.09290979969869978,0.417719298245614
2011-10-07,3.3,-0.09972177692622866,0.4199415204678363
2011-10-08,3.4,-0.14521229265502023,0.44494152046783625
2011-10-09,3.6,-0.09729852917607,0.4190155945419104
2011-10-10,3.8,-0.08526215662044324,0.43012670565302147
2011-10-11,3.9,-0.09843617918903998,0.4523489278752437
2011-10-12,3.9,-0.09843617918903998,0.4523489278752437
2011-10-13,3.6666666666666665,-0.08743309222475062,0.44679337231968813
2011-10-14,3.533333333333333,-0.08743549776887269,0.43012670565302147
2011-10-15,3.5,-0.09824462906667296,0.435682261208577
2011-10-16,3.3,-0.08157594726630751,0.42734892787524364
2011-10-17,3.1333333333333333,-0.052507082313357274,0.410682261208577
2011-10-18,3.3333333333333335,-0.082687327099756,0.4249679754942913
2011-10-19,3.2333333333333334,-0.09307834568909369,0.4283013088276247
2011-10-20,3.2666666666666666,-0.07927168273222011,0.42274575327206904
2011-10-21,3.066666666666667,-0.07740623252217865,0.4060790866054024
2011-10-22,2.966666666666667,-0.04465852873151397,0.37274575327206905
2011-10-23,3.2666666666666666,-0.062435754217068415,0.398671679197995
2011-10-24,3.4,-0.06570499249037114,0.4153383458646617
2011-10-25,3.466666666666667,-0.10196258400283927,0.43756056808688387
2011-10-26,3.4,-0.10152052714827332,0.4208939014202172
2011-10-27,3.3666666666666667,-0.09425387539203968,0.4153383458646617
2011-10-28,3.466666666666667,-0.1034011988944743,0.43756056808688387
2011-10-29,3.3333333333333335,-0.07255934716333289,0.40422723475355055
2011-10-30,3.3666666666666667,-0.08287360046707266,0.4097827903091061
2011-10-31,3.3333333333333335,-0.1104099817514685,0.42644945697577274
2011-11-01,2.8333333333333335,-0.11843431211022472,0.4303968253968254
2011-11-02,2.8333333333333335,-0.11843431211022472,0.4303968253968254
2011-11-03,2.9,-0.142267979679915,0.4415079365079365
2011-11-04,2.8,-0.1573516100629297,0.4498412698412698
2011-11-05,2.7666666666666666,-0.16513907909235626,0.4498412698412698
2011-11-06,2.6333333333333333,-0.1957005413357543,0.46984126984126984
2011-11-07,2.5,-0.18121073514065414,0.4448412698412698
2011-11-08,2.2,-0.19600090740849732,0.43743386243386245
2011-11-09,2.0,-0.20803727996412408,0.4263227513227513
2011-11-10,1.9,-0.19486325739552735,0.4041005291005291
2011-11-11,1.9,-0.19486325739552735,0.4041005291005291
2011-11-12,1.9333333333333333,-0.20709309669398757,0.40965608465608466
2011-11-13,2.466666666666667,-0.22726906033420058,0.4367394179894179
2011-11-14,2.7666666666666666,-0.21619363700744335,0.43118386243386236
2011-11-15,2.7666666666666666,-0.24856571729378724,0.44785052910052914
2011-11-16,2.7,-0.24438211396730763,0.4311838624338625
2011-11-17,2.466666666666667,-0.2452025787146003,0.4168981481481481
2011-11-18,2.433333333333333,-0.2743443177254112,0.43356481481481474
2011-11-19,2.3333333333333335,-0.2827787524572125,0.42245370370370366
2011-11-20,2.4,-0.2865805741261553,0.4391203703703704
2011-11-21,2.433333333333333,-0.25359986584495614,0.4391203703703704
2011-11-22,2.2333333333333334,-0.24962275409036214,0.4354166666666667
2011-11-23,2.1333333333333333,-0.2777174898319774,0.45208333333333334
2011-11-24,2.033333333333333,-0.26639726575877926,0.42986111111111114
2011-11-25,2.1333333333333333,-0.29755952109893163,0.46319444444444446
2011-11-26,2.2666666666666666,-0.2828844761801144,0.45208333333333334
2011-11-27,2.2666666666666666,-0.26798880722314594,0.4409722222222222
2011-11-28,2.3333333333333335,-0.29706220553507884,0.4743055555555556
2011-11-29,2.3,-0.2861185102945282,0.46875
2011-11-30,2.3333333333333335,-0.2211399544562612,0.4354166666666667
2011-12-01,2.3333333333333335,-0.22089194052276154,0.4354166666666667
2011-12-02,2.3666666666666667,-0.2540605743016515,0.46875
2011-12-03,2.2666666666666666,-0.2619311398220441,0.45763888888888893
2011-12-04,2.2666666666666666,-0.2619426216634493,0.45763888888888893
2011-12-05,2.3666666666666667,-0.2456760318033279,0.44930555555555557
2011-12-06,2.4,-0.19142261951688735,0.41597222222222224
2011-12-07,2.466666666666667,-0.19236466894074092,0.4326388888888889
2011-12-08,2.466666666666667,-0.19236466894074092,0.4326388888888889
2011-12-09,2.533333333333333,-0.19757954587065985,0.44930555555555557
2011-12-10,2.6,-0.2253004333329579,0.48263888888888895
2011-12-11,2.6,-0.2253004333329579,0.48263888888888895
2011-12-12,2.533333333333333,-0.23920567508727783,0.49375
2011-12-13,2.033333333333333,-0.24543573137313598,0.5
2011-12-14,1.6333333333333333,-0.24487684924924183,0.48333333333333334
2011-12-15,1.6,-0.18695605058991718,0.45
2011-12-16,1.6,-0.18695605058991718,0.45
2011-12-17,1.6666666666666667,-0.19114292819821646,0.4666666666666667
2011-12-18,1.7333333333333334,-0.18346423334072506,0.4666666666666667
2011-12-19,1.7333333333333334,-0.18346423334072506,0.4666666666666667
2011-12-20,1.7666666666666666,-0.191308789712096,0.47222222222222227
2011-12-21,1.9,-0.24406167712003465,0.4988888888888889
2011-12-22,1.8666666666666667,-0.22715192151921135,0.4933333333333333
2011-12-23,1.8666666666666667,-0.22900950822092236,0.49333333333333335
2011-12-24,1.9,-0.19728024316685538,0.49333333333333335
2011-12-25,1.8333333333333333,-0.1993093587907534,0.49333333333333335
2011-12-26,1.7,-0.23255626330773035,0.5155555555555555
2011-12-27,1.6,-0.23830460876226425,0.5044444444444445
2011-12-28,1.5666666666666667,-0.2424452589948972,0.5044444444444445
2011-12-29,1.5333333333333334,-0.2747728046774864,0.5211111111111111
2011-12-30,1.4666666666666666,-0.30647703776756924,0.5211111111111111
2011-12-31,1.4,-0.28938187032938,0.5127777777777778
2012-01-01,1.4,-0.2895025280117988,0.5127777777777778
2012-01-02,1.4,-0.2895025280117988,0.5127777777777778
2012-01-03,1.4333333333333333,-0.28326393832763036,0.5127777777777778
2012-01-04,1.3666666666666667,-0.24142463425795235,0.48777777777777775
2012-01-05,1.4,-0.26411858320236203,0.4988888888888888
2012-01-06,1.3333333333333333,-0.26317653377850847,0.48222222222222216
2012-01-07,1.3333333333333333,-0.26317653377850847,0.48222222222222216
2012-01-08,1.3333333333333333,-0.2618337394793828,0.48222222222222216
2012-01-09,1.4333333333333333,-0.25404659708340965,0.4755555555555555
2012-01-10,1.7666666666666666,-0.27377086857954663,0.5022222222222222
2012-01-11,1.7333333333333334,-0.24648758153120678,0.46888888888888886
2012-01-12,1.7666666666666666,-0.22446703195571902,0.4522222222222222
2012-01-13,1.7666666666666666,-0.22446703195571902,0.4522222222222222
2012-01-14,1.8,-0.2533714868625005,0.46888888888888886
2012-01-15,1.8,-0.2533714868625005,0.46888888888888886
2012-01-16,1.9666666666666666,-0.2536653007212139,0.4712698412698412
2012-01-17,2.1333333333333333,-0.24490649138651194,0.462936507936508
2012-01-18,2.1333333333333333,-0.24490649138651194,0.462936507936508
2012-01-19,2.1333333333333333,-0.22549738719822868,0.45182539682539685
2012-01-20,1.9666666666666666,-0.20572520807148917,0.42515873015873024
2012-01-21,1.9666666666666666,-0.20878226970396344,0.42515873015873024
2012-01-22,1.9666666666666666,-0.20841572100680972,0.42515873015873024
2012-01-23,1.9333333333333333,-0.2401449860608767,0.42515873015873024
2012-01-24,2.1,-0.23965458884598717,0.42515873015873024
2012-01-25,2.0,-0.22872970582473845,0.402936507936508
2012-01-26,2.066666666666667,-0.2285667844755309,0.41960317460317464
2012-01-27,2.033333333333333,-0.19535273593096505,0.38626984126984126
2012-01-28,2.066666666666667,-0.16282454511948993,0.3696031746031746
2012-01-29,2.066666666666667,-0.16282454511948993,0.3696031746031746
2012-01-30,2.0,-0.16292675417094002,0.35293650793650794
2012-01-31,1.9666666666666666,-0.12963746270963122,0.3196031746031746
2012-02-01,2.066666666666667,-0.16146577280192145,0.35293650793650794
2012-02-02,2.0,-0.13437959036656785,0.3196031746031746
2012-02-03,2.0,-0.13358922780979246,0.3196031746031746
2012-02-04,1.9,-0.13783109169630775,0.30849206349206354
2012-02-05,1.9333333333333333,-0.17108049572933287,0.34182539682539687
2012-02-06,1.9333333333333333,-0.17108049572933287,0.34182539682539687
2012-02-07,1.9333333333333333,-0.16718854587702522,0.34182539682539687
2012-02-08,1.8,-0.12231743337143035,0.3151587301587302
2012-02-09,1.5333333333333334,-0.1356114707532383,0.32182539682539685
2012-02-10,1.5333333333333334,-0.1356114707532383,0.32182539682539685
2012-02-11,1.5333333333333334,-0.164458362474328,0.3384920634920635
2012-02-12,1.6,-0.16445792537359963,0.3551587301587302
2012-02-13,1.6666666666666667,-0.16067107291448682,0.3551587301587302
2012-02-14,1.7333333333333334,-0.16480737796851566,0.37182539682539684
2012-02-15,1.5,-0.160326686501503,0.35277777777777775
2012-02-16,1.3,-0.14837719351053238,0.3444444444444444
2012-02-17,1.3333333333333333,-0.18124652653932571,0.3777777777777777
2012-02-18,1.3666666666666667,-0.21626393646001815,0.4
2012-02-19,1.5666666666666667,-0.22770052601893742,0.4222222222222222
2012-02-20,1.6,-0.20217225899298985,0.40555555555555556
2012-02-21,1.6666666666666667,-0.18295767058928808,0.3944444444444445
2012-02-22,1.6666666666666667,-0.18295767058928808,0.39444444444444443
2012-02-23,1.5333333333333334,-0.1484291429320971,0.3777777777777777
2012-02-24,1.5666666666666667,-0.18156007081270217,0.4111111111111111
2012-02-25,1.5333333333333334,-0.2081290120879809,0.42777777777777776
2012-02-26,1.5333333333333334,-0.2081290120879809,0.42777777777777776
2012-02-27,1.4666666666666666,-0.20734390864769617,0.4111111111111111
2012-02-28,1.5333333333333334,-0.17920857022205988,0.4111111111111111
2012-02-29,1.6,-0.21248430758714676,0.4444444444444444
2012-03-01,1.6333333333333333,-0.18779341528813046,0.4444444444444444
2012-03-02,1.5333333333333334,-0.1559651051958402,0.4111111111111111
2012-03-03,1.9666666666666666,-0.1668300611468462,0.4341880341880342
2012-03-04,1.9333333333333333,-0.1615381134244112,0.4341880341880342
2012-03-05,2.033333333333333,-0.151407433154746,0.44529914529914527
2012-03-06,2.0,-0.11815802912172088,0.41196581196581195
2012-03-07,2.0,-0.11815802912172088,0.41196581196581195
2012-03-08,2.0,-0.14954422275480042,0.4286324786324786
2012-03-09,2.1,-0.14341208696620075,0.4286324786324786
2012-03-10,2.033333333333333,-0.11039377808825582,0.3952991452991453
2012-03-11,2.066666666666667,-0.07797347267723491,0.3952991452991453
2012-03-12,2.3,-0.05112999472607914,0.38048433048433045
2012-03-13,2.2333333333333334,-0.051130431826807494,0.36381766381766384
2012-03-14,2.1,-0.0509501968184088,0.3471509971509972
2012-03-15,2.033333333333333,-0.04681389176437997,0.3304843304843305
2012-03-16,2.1,-0.04694101357052469,0.3471509971509972
2012-03-17,2.066666666666667,-0.008815906878210534,0.3304843304843305
2012-03-18,2.1333333333333333,0.03495595080730243,0.3082621082621083
2012-03-19,2.1,0.07801096429172745,0.286039886039886
2012-03-20,1.9333333333333333,0.12271849502865066,0.2638176638176638
2012-03-21,1.8666666666666667,0.13005142003043085,0.2638176638176638
2012-03-22,1.8,0.11728582372013321,0.2749287749287749
2012-03-23,2.0,0.10434612919632187,0.2971509971509972
2012-03-24,1.9333333333333333,0.10251857528829168,0.28048433048433047
2012-03-25,1.9,0.13564950316889673,0.24715099715099717
2012-03-26,1.8666666666666667,0.1620555230949679,0.21381766381766382
2012-03-27,1.8666666666666667,0.1620555230949679,0.21381766381766382
2012-03-28,1.8666666666666667,0.1620555230949679,0.21381766381766382
2012-03-29,1.8333333333333333,0.16562441775941442,0.21381766381766382
2012-03-30,1.7666666666666666,0.1989001551245013,0.1804843304843305
2012-03-31,1.7333333333333334,0.17420926282548496,0.1804843304843305
2012-04-01,1.8666666666666667,0.1555607039704282,0.20548433048433049
2012-04-02,1.5666666666666667,0.17976207749711146,0.19074074074074074
2012-04-03,1.6333333333333333,0.17722928341892033,0.19074074074074074
2012-04-04,1.5333333333333334,0.16709860314925512,0.17962962962962964
2012-04-05,1.7333333333333334,0.13471219059493805,0.21296296296296297
2012-04-06,1.9333333333333333,0.13315074162350762,0.22962962962962966
2012-04-07,1.9,0.1311953933702575,0.22962962962962966
2012-04-08,2.0,0.08788355335829752,0.2534391534391534
2012-04-09,2.1,0.07532716802661381,0.27566137566137566
2012-04-10,2.1333333333333333,0.06949165276591741,0.27566137566137566
2012-04-11,1.8333333333333333,0.07588053688643472,0.2571428571428572
2012-04-12,1.8333333333333333,0.07588053688643472,0.2571428571428571
2012-04-13,2.1,0.06686230570314423,0.27797619047619043
2012-04-14,2.1,0.06686230570314423,0.27797619047619043
2012-04-15,2.066666666666667,0.03366411497432088,0.2946428571428571
2012-04-16,2.033333333333333,0.0004784680429905245,0.2946428571428571
2012-04-17,2.0,-0.040217021072194686,0.3168650793650794
2012-04-18,1.9333333333333333,-0.025113021960807218,0.3057539682539682
2012-04-19,1.9,-0.05838396313881116,0.3057539682539682
2012-04-20,1.9,-0.12332760654981173,0.3390873015873016
2012-04-21,1.8666666666666667,-0.09692158662374056,0.3057539682539682
2012-04-22,1.6666666666666667,-0.08398189209992922,0.283531746031746
2012-04-23,1.8,-0.10255478732879199,0.30853174603174605
2012-04-24,1.8333333333333333,-0.13586988362764554,0.34186507936507937
2012-04-25,1.8333333333333333,-0.13586988362764554,0.34186507936507937
2012-04-26,1.8333333333333333,-0.13586988362764554,0.34186507936507937
2012-04-27,1.8333333333333333,-0.13586988362764554,0.34186507936507937
2012-04-28,1.8,-0.16757411671772834,0.34186507936507937
2012-04-29,1.8,-0.16757411671772834,0.34186507936507937
2012-04-30,1.8333333333333333,-0.14470320058956976,0.34186507936507937
2012-05-01,1.7,-0.12605464173451303,0.3168650793650794
2012-05-02,1.6666666666666667,-0.17260859671329692,0.34186507936507937
2012-05-03,1.6,-0.22738615138426657,0.3751984126984127
2012-05-04,1.6666666666666667,-0.23349135282730296,0.39186507936507936
2012-05-05,1.4666666666666666,-0.20110494027298595,0.35853174603174603
2012-05-06,1.3,-0.1786472750679841,0.34186507936507937
2012-05-07,1.3666666666666667,-0.13738759884995128,0.3196428571428572
2012-05-08,1.1333333333333333,-0.12514526206586096,0.29583333333333334
2012-05-09,1.0333333333333334,-0.11258887673417727,0.27361111111111114
2012-05-10,0.9666666666666667,-0.13917366688450178,0.27361111111111114
2012-05-11,0.9666666666666667,-0.13917366688450178,0.27361111111111114
2012-05-12,1.0666666666666667,-0.13001421317458153,0.2847222222222222
2012-05-13,0.8,-0.12099598199129105,0.2638888888888889
2012-05-14,0.8,-0.12099598199129105,0.2638888888888889
2012-05-15,0.9333333333333333,-0.09488766700029373,0.25055555555555553
2012-05-16,0.9666666666666667,-0.12818468123674392,0.28388888888888886
2012-05-17,1.0,-0.11080480459663604,0.2727777777777778
2012-05-18,1.0,-0.10870044075780445,0.2727777777777778
2012-05-19,1.0,-0.10870044075780445,0.2727777777777778
2012-05-20,0.9666666666666667,-0.07667056961192026,0.23944444444444446
2012-05-21,1.0,-0.10994500958257251,0.2727777777777778
2012-05-22,1.0333333333333334,-0.14134293241633308,0.3061111111111111
2012-05-23,0.9333333333333333,-0.10187382095389896,0.28111111111111114
2012-05-24,0.9,-0.06855872465504541,0.2477777777777778
2012-05-25,1.0333333333333334,-0.05650841239425872,0.2561111111111111
2012-05-26,1.1333333333333333,-0.03080072379774517,0.2561111111111111
2012-05-27,1.1333333333333333,-0.03080072379774517,0.2561111111111111
2012-05-28,1.2,-0.033839693433708615,0.2727777777777778
2012-05-29,1.2,-0.033839693433708615,0.2727777777777778
2012-05-30,1.2333333333333334,-0.08876336094405916,0.3061111111111111
2012-05-31,1.2333333333333334,-0.08876336094405916,0.3061111111111111
2012-06-01,1.2333333333333334,-0.0500273784995079,0.28388888888888886
2012-06-02,1.2333333333333334,0.007379350960254675,0.25055555555555553
2012-06-03,1.2,-0.01947897384564081,0.2672222222222222
2012-06-04,1.2666666666666666,-0.05274618377288182,0.3005555555555555
2012-06-05,1.4,-0.05486585527658462,0.30722222222222223
2012-06-06,1.3,-0.06280385682980219,0.2961111111111111
2012-06-07,1.3,-0.06280385682980219,0.2961111111111111
2012-06-08,1.3333333333333333,-0.03786648939053217,0.2961111111111111
2012-06-09,1.4333333333333333,-0.049661106169223784,0.3183333333333333
2012-06-10,1.5666666666666667,-0.08293637067079544,0.3516666666666666
2012-06-11,1.5,-0.1252806050578753,0.3738888888888889
2012-06-12,1.5,-0.1252806050578753,0.3738888888888889
2012-06-13,1.5666666666666667,-0.12642016142606735,0.39055555555555554
2012-06-14,1.4333333333333333,-0.14969947109619774,0.4038888888888889
2012-06-15,1.5,-0.12736397024657992,0.39277777777777784
2012-06-16,1.4,-0.11495088242822221,0.3705555555555556
2012-06-17,1.3666666666666667,-0.14795957509014337,0.3705555555555556
2012-06-18,1.3666666666666667,-0.14795957509014337,0.3705555555555556
2012-06-19,1.3666666666666667,-0.14795957509014337,0.3705555555555556
2012-06-20,1.3333333333333333,-0.11468513511949113,0.33722222222222226
2012-06-21,1.3333333333333333,-0.058349844846460545,0.30388888888888893
2012-06-22,1.3333333333333333,-0.05429291629128986,0.30388888888888893
2012-06-23,1.3333333333333333,-0.05429291629128985,0.30388888888888893
2012-06-24,1.2333333333333334,-0.09959474656316969,0.3288888888888889
2012-06-25,1.2,-0.12949704746405283,0.34555555555555556
2012-06-26,1.2333333333333334,-0.16095780352751413,0.3788888888888889
2012-06-27,1.2666666666666666,-0.14864055037498472,0.3733333333333333
2012-06-28,1.3333333333333333,-0.15251102566719055,0.38999999999999996
2012-06-29,1.3333333333333333,-0.12151650508244831,0.3733333333333333
2012-06-30,1.5333333333333334,-0.12185004373391468,0.38999999999999996
2012-07-01,1.6333333333333333,-0.15754211134380763,0.4122222222222222
2012-07-02,1.7,-0.2218646736939748,0.4455555555555556
2012-07-03,1.7666666666666666,-0.20427565495173136,0.4344444444444445
2012-07-04,1.7,-0.17100844502449034,0.40111111111111114
2012-07-05,1.5333333333333334,-0.18978498975435892,0.3944444444444445
2012-07-06,1.6,-0.19006426533063253,0.41111111111111115
2012-07-07,1.6333333333333333,-0.2233776072661082,0.4444444444444445
2012-07-08,1.6666666666666667,-0.2525088240702947,0.46111111111111114
2012-07-09,1.5666666666666667,-0.2407142072916031,0.43888888888888894
2012-07-10,1.5666666666666667,-0.22348555376132329,0.4305555555555556
2012-07-11,1.5666666666666667,-0.2189168517788251,0.4305555555555556
2012-07-12,1.6,-0.24236944168806077,0.4638888888888889
2012-07-13,1.6,-0.2739051585396131,0.48055555555555557
2012-07-14,1.5666666666666667,-0.24340885132551193,0.44722222222222224
2012-07-15,1.4666666666666666,-0.2324473379386796,0.425
2012-07-16,1.5333333333333334,-0.23360839270883138,0.44166666666666665
2012-07-17,1.5333333333333334,-0.23360839270883138,0.44166666666666665
2012-07-18,1.6333333333333333,-0.2644592859678798,0.475
2012-07-19,1.6666666666666667,-0.23284978452656005,0.475
2012-07-20,1.7,-0.2653266050749355,0.5083333333333333
2012-07-21,1.7666666666666666,-0.32354673263099454,0.5416666666666666
2012-07-22,1.7666666666666666,-0.3817686370677418,0.575
2012-07-23,1.7666666666666666,-0.3817686370677418,0.575
2012-07-24,1.7333333333333334,-0.3485171190566486,0.5416666666666666
2012-07-25,1.6666666666666667,-0.34432250675227905,0.525
2012-07-26,1.6333333333333333,-0.3128617506888177,0.49166666666666664
2012-07-27,1.5333333333333334,-0.3221400342053837,0.48055555555555557
2012-07-28,1.4666666666666666,-0.3182695589131779,0.4638888888888889
2012-07-29,1.4,-0.3172113281157281,0.44722222222222224
2012-07-30,1.2,-0.31687778946426176,0.4305555555555556
2012-07-31,1.1666666666666667,-0.3198027079966333,0.4305555555555556
2012-08-01,1.1333333333333333,-0.3197127582960659,0.4305555555555556
2012-08-02,1.1333333333333333,-0.27803290244605805,0.4083333333333333
2012-08-03,1.2,-0.309687930908468,0.44166666666666665
2012-08-04,1.2,-0.309687930908468,0.44166666666666665
2012-08-05,1.1333333333333333,-0.3094086553321944,0.425
2012-08-06,1.2,-0.26509829021162457,0.40277777777777773
2012-08-07,1.3333333333333333,-0.28258782747719025,0.41388888888888886
2012-08-08,1.4,-0.2866796177956793,0.4305555555555555
2012-08-09,1.2666666666666666,-0.27063300682438746,0.40555555555555556
2012-08-10,1.3,-0.2461560653977924,0.3888888888888889
2012-08-11,1.2666666666666666,-0.22270347548855673,0.3555555555555555
2012-08-12,1.2,-0.19002820226881237,0.3222222222222222
2012-08-13,1.2666666666666666,-0.2232626425557666,0.3555555555555555
2012-08-14,1.3,-0.20236642632219526,0.3555555555555555
2012-08-15,6.333333333333333,-0.18824449381667285,0.3465141612200435
2012-08-16,6.666666666666667,-0.19200574737228857,0.3631808278867102
2012-08-17,6.733333333333333,-0.1558205487473598,0.3431808278867102
2012-08-18,6.966666666666667,-0.22025213089026915,0.37651416122004355
2012-08-19,7.066666666666666,-0.20738926427004642,0.3681808278867102
2012-08-20,7.1,-0.19323611818854583,0.3598474945533769
2012-08-21,7.1,-0.1931261317243633,0.3598474945533769
2012-08-22,7.533333333333333,-0.20563945229264363,0.3829244176303
2012-08-23,7.6,-0.23866787309857473,0.4162577509636333
2012-08-24,7.666666666666667,-0.2684966420671569,0.44959108429696665
2012-08-25,7.666666666666667,-0.2684966420671569,0.44959108429696665
2012-08-26,7.666666666666667,-0.2684966420671569,0.44959108429696665
2012-08-27,7.733333333333333,-0.2941544985315429,0.4829244176303
2012-08-28,7.8,-0.32735721821995845,0.5162577509636334
2012-08-29,7.833333333333333,-0.29415042356066173,0.5162577509636334
2012-08-30,7.666666666666667,-0.26105188245984184,0.4829244176303
2012-08-31,7.7,-0.23934506987941528,0.47181330651918885
2012-09-01,7.6,-0.26565041822273466,0.47181330651918885
2012-09-02,7.566666666666666,-0.2672822056420538,0.47181330651918885
2012-09-03,7.7,-0.2824900297530386,0.49681330651918887
2012-09-04,7.7,-0.2824900297530386,0.49681330651918887
2012-09-05,8.166666666666666,-0.3073579245895392,0.5092316071727836
2012-09-06,8.1,-0.287977775675414,0.4981204960616725
2012-09-07,8.366666666666667,-0.2984721358044524,0.5047871627283392
2012-09-08,8.633333333333333,-0.3060368342124998,0.5256204960616725
2012-09-09,8.6,-0.27019346385435056,0.5089538293950059
2012-09-10,9.3,-0.29505322141020623,0.5375252579664345
2012-09-11,9.466666666666667,-0.3282835086441947,0.5708585912997678
2012-09-12,9.566666666666666,-0.3282985041794094,0.5708585912997678
2012-09-13,9.566666666666666,-0.38249557318855454,0.6041919246331011
2012-09-14,4.5,-0.42861666654015135,0.6298999856352798
2012-09-15,4.166666666666667,-0.4248554129845356,0.6132333189686131
2012-09-16,4.0,-0.430189718350416,0.5998999856352797
2012-09-17,3.7333333333333334,-0.3973676376488264,0.5665666523019464
2012-09-18,3.7,-0.3899063826878656,0.5637888745241686
2012-09-19,3.566666666666667,-0.37077676865257714,0.5387888745241686
2012-09-20,3.533333333333333,-0.3376179954687545,0.5054555411908354
2012-09-21,3.3,-0.3484000936530384,0.5101563958916899
2012-09-22,3.2666666666666666,-0.34867235475603275,0.5101563958916899
2012-09-23,3.3666666666666667,-0.32834973984781435,0.4968230625583566
2012-09-24,3.3666666666666667,-0.32834973984781435,0.4968230625583567
2012-09-25,3.3666666666666667,-0.32834973984781435,0.4968230625583567
2012-09-26,3.3,-0.30269188338342834,0.46348972922502335
2012-09-27,3.3,-0.30227242861016124,0.46348972922502335
2012-09-28,3.2666666666666666,-0.33547922326945795,0.46348972922502335
2012-09-29,9.266666666666667,-0.33207544393496574,0.47682306255835666
2012-09-30,9.866666666666667,-0.3237141433454195,0.47206115779645186
2012-10-01,10.133333333333333,-0.3549301031327882,0.5053944911297852
2012-10-02,10.2,-0.3161205162369515,0.483172268907563
2012-10-03,12.333333333333334,-0.3158696355829998,0.48219187675070024
2012-10-04,12.8,-0.33592488349722327,0.5083823529411765
2012-10-05,15.433333333333334,-0.3337060712021884,0.507422385620915
2012-10-06,16.066666666666666,-0.3238754502309095,0.502349921852799
2012-10-07,16.066666666666666,-0.3188680981966586,0.4990165885194658
2012-10-08,15.9,-0.3444983039835491,0.5115165885194658
2012-10-09,15.9,-0.4094892218251425,0.5448499218527991
2012-10-10,15.366666666666667,-0.3931644440895383,0.5362784932813706
2012-10-11,18.066666666666666,-0.3689716863998627,0.5231001987077272
2012-10-12,18.366666666666667,-0.35049979826640504,0.5135763891839177
2012-10-13,18.433333333333334,-0.3455336021797334,0.5135763891839177
2012-10-14,18.5,-0.34543489026524704,0.5135763891839177
2012-10-15,18.533333333333335,-0.3786046605060307,0.5469097225172509
2012-10-16,18.633333333333333,-0.3915188909321833,0.5691319447394732
2012-10-17,18.633333333333333,-0.3915188909321833,0.5691319447394732
2012-10-18,19.866666666666667,-0.38029304578070583,0.5627430558505843
2012-10-19,20.3,-0.38719848978530264,0.5832558763634047
2012-10-20,20.7,-0.3793813489014331,0.5943669874745158
2012-10-21,20.833333333333332,-0.34516332058122656,0.5765892096967381
2012-10-22,20.933333333333334,-0.3451180344622423,0.5765892096967381
2012-10-23,20.866666666666667,-0.34930358917856447,0.5788114319189603
2012-10-24,20.933333333333334,-0.3813984194531464,0.6121447652522937
2012-10-25,21.333333333333332,-0.37917476238155595,0.6260336541411825
2012-10-26,22.466666666666665,-0.380200855815441,0.6427003208078492
2012-10-27,23.166666666666668,-0.3566064639079702,0.6311061179092985
2012-10-28,23.733333333333334,-0.36506595339376696,0.6526747453602789
2012-10-29,17.766666666666666,-0.34353236528898906,0.6393414120269456
2012-10-30,17.066666666666666,-0.3403685753430536,0.6218810945666281
2012-10-31,16.8,-0.3091526155556848,0.5885477612332948
2012-11-01,16.7,-0.31467538656979244,0.5774366501221837
2012-11-02,14.433333333333334,-0.2997184431127593,0.5534170422790464
2012-11-03,13.966666666666667,-0.2796631951985359,0.5272265660885702
2012-11-04,10.766666666666667,-0.26801113584216435,0.5046571216441257
2012-11-05,10.0,-0.27553851909708627,0.493062918745575
2012-11-06,9.666666666666666,-0.26595972068380963,0.47306291874557505
2012-11-07,9.566666666666666,-0.23276481648887176,0.43972958541224166
2012-11-08,9.566666666666666,-0.16707303544486543,0.4063962520789083
2012-11-09,9.433333333333334,-0.19177529832328338,0.41972958541224165
2012-11-10,6.566666666666666,-0.18273776877897058,0.39957454665255177
2012-11-11,6.1,-0.16796022109025932,0.37576502284302793
2012-11-12,6.0,-0.13962556440135723,0.34243168950969455
2012-11-13,5.933333333333334,-0.13975930000511358,0.34243168950969455
2012-11-14,5.9,-0.10658952976432991,0.3090983561763612
2012-11-15,5.833333333333333,-0.1268045364336923,0.32020946728747235
2012-11-16,5.866666666666666,-0.15225660190152676,0.35354280062080573
2012-11-17,4.566666666666666,-0.18463995481697273,0.3710428006208057
2012-11-18,4.2,-0.21104675403556622,0.3838633134413186
2012-11-19,3.8333333333333335,-0.2501085324882275,0.4060855356635408
2012-11-20,3.5,-0.26103114205586975,0.3960855356635407
2012-11-21,3.3666666666666667,-0.22777574626592859,0.3627522023302074
2012-11-22,3.3,-0.2473515037164562,0.3738633134413185
2012-11-23,3.2666666666666666,-0.24847995474591583,0.3738633134413185
2012-11-24,2.8666666666666667,-0.2507036118175063,0.3599744245524297
2012-11-25,1.8666666666666667,-0.28290381071563464,0.37664109121909634
2012-11-26,1.1666666666666667,-0.304853692592359,0.38823529411764707
2012-11-27,0.6666666666666666,-0.32941101988156635,0.4
2012-11-28,0.6333333333333333,-0.3543483873208364,0.4
2012-11-29,0.6333333333333333,-0.3543483873208364,0.4
2012-11-30,0.6333333333333333,-0.3543483873208364,0.4
